19855,4,6
19922,4,7
19965,4,8
19942,4,9
19904,4,10
20107,4,11
20653,4,12
21290,4,13
21969,4,14
22682,4,15
23414,4,16
24147,4,17
24864,4,18
25631,4,19
26417,4,20
27098,4,21
27618,4,22
28083,4,23
28553,4,24
29040,4,25
29596,4,26
30222,4,27
30838,4,28
31449,4,29
32071,4,30
32908,4,31
34080,4,32
35388,4,33
36755,4,34
38193,4,35
39688,4,36
41240,4,37
42859,4,38
44564,4,39
46310,4,40
47841,4,41
49016,4,42
50096,4,43
51195,4,44
52311,4,45
53421,4,46
54523,4,47
55595,4,48
56626,4,49
57617,4,50
58251,4,51
58342,4,52
58200,4,53
57962,4,54
57653,4,55
57277,4,56
56857,4,57
56402,4,58
55909,4,59
55386,4,60
54871,4,61
54334,4,62
53718,4,63
53017,4,64
52234,4,65
51391,4,66
50468,4,67
49486,4,68
48445,4,69
47341,4,70
46216,4,71
45056,4,72
6028,5,1
5848,5,2
5475,5,3
5335,5,4
5590,5,5
6139,5,6
6730,5,7
7353,5,8
8020,5,9
8723,5,10
9473,5,11
10238,5,12
11037,5,13
11865,5,14
12718,5,15
13585,5,16
14569,5,17
15768,5,18
17103,5,19
18471,5,20
19885,5,21
21346,5,22
22855,5,23
24413,5,24
26025,5,25
27664,5,26
29314,5,27
30971,5,28
32597,5,29
34167,5,30
35639,5,31
37008,5,32
38617,5,33
40456,5,34
42202,5,35
43834,5,36
45625,5,37
47659,5,38
49680,5,39
51661,5,40
53590,5,41
55455,5,42
57305,5,43
59177,5,44
61057,5,45
62944,5,46
64166,5,47
64702,5,48
65204,5,49
65675,5,50
66116,5,51
67841,5,52
70868,5,53
73929,5,54
76950,5,55
79845,5,56
80241,5,57
78187,5,58
76073,5,59
73879,5,60
71542,5,61
70587,5,62
71035,5,63
71385,5,64
71644,5,65
71766,5,66
72563,5,67
73853,5,68
75034,5,69
76361,5,70
77723,5,71
79057,5,72
4478186,6,1
4569744,6,2
4663968,6,3
4758721,6,4
4850457,6,5
4938121,6,6
5022111,6,7
5104334,6,8
5185843,6,9
5269954,6,10
5357201,6,11
5441328,6,12
5521405,6,13
5599831,6,14
5673208,6,15
5736588,6,16
5787056,6,17
5827502,6,18
5868201,6,19
5928387,6,20
6029702,6,21
6177053,6,22
6364736,6,23
6578237,6,24
6802495,6,25
7032728,6,26
7266788,6,27
7511898,6,28
7771595,6,29
8043223,6,30
8330053,6,31
8631461,6,32
8947154,6,33
9276704,6,34
9617709,6,35
9970631,6,36
10332577,6,37
10694060,6,38
11060263,6,39
11439505,6,40
11828643,6,41
12228698,6,42
12632509,6,43
13038277,6,44
13462032,6,45
13912258,6,46
14383352,6,47
14871148,6,48
15366866,6,49
15870759,6,50
16394067,6,51
16941585,6,52
17516139,6,53
18124345,6,54
18771128,6,55
19450961,6,56
20162339,6,57
20909692,6,58
21691524,6,59
22507674,6,60
23364197,6,61
24259120,6,62
25188299,6,63
26147013,6,64
27128340,6,65
28127725,6,66
29154743,6,67
30208633,6,68
31273538,6,69
32353593,6,70
33428490,6,71
34503776,6,72
45456,7,1
46422,7,2
47380,7,3
48338,7,4
49296,7,5
50284,7,6
51265,7,7
52261,7,8
53280,7,9
54321,7,10
55356,7,11
56264,7,12
57029,7,13
57794,7,14
58682,7,15
59664,7,16
60638,7,17
61634,7,18
62675,7,19
63763,7,20
64536,7,21
64782,7,22
64712,7,23
64484,7,24
64232,7,25
64053,7,26
64011,7,27
64138,7,28
64351,7,29
64631,7,30
64907,7,31
65092,7,32
65246,7,33
65426,7,34
65379,7,35
65068,7,36
64732,7,37
64373,7,38
64002,7,39
63657,7,40
63346,7,41
63653,7,42
64676,7,43
65849,7,44
67091,7,45
68417,7,46
69817,7,47
71233,7,48
72589,7,49
73833,7,50
75070,7,51
76227,7,52
77216,7,53
78095,7,54
78955,7,55
79879,7,56
80909,7,57
82035,7,58
83267,7,59
84546,7,60
85710,7,61
86749,7,62
87688,7,63
88512,7,64
89252,7,65
89958,7,66
90575,7,67
91133,7,68
91644,7,69
92127,7,70
92672,7,71
93229,7,72
17017748,8,1
17354614,8,2
17693856,8,3
18032748,8,4
18369248,8,5
18700684,8,6
19031200,8,7
19363791,8,8
19695358,8,9
20024528,8,10
20349749,8,11
20680658,8,12
21020363,8,13
21364019,8,14
21708489,8,15
22053663,8,16
22403119,8,17
22757014,8,18
23112975,8,19
23472030,8,20
23842805,8,21
24223380,8,22
24612798,8,23
25020592,8,24
25449753,8,25
25875562,8,26
26290259,8,27
26713780,8,28
27146124,8,29
27584138,8,30
28024808,8,31
28471284,8,32
28922768,8,33
29377143,8,34
29832199,8,35
30287120,8,36
30748331,8,37
31216451,8,38
31690790,8,39
32165770,8,40
32637658,8,41
33105766,8,42
33568282,8,43
34027241,8,44
34488694,8,45
34946117,8,46
35389362,8,47
35815969,8,48
36233194,8,49
36653033,8,50
37070773,8,51
37480490,8,52
37885022,8,53
38278161,8,54
38668794,8,55
39070501,8,56
39476855,8,57
39876114,8,58
40273768,8,59
40684343,8,60
41100125,8,61
41520738,8,62
41952366,8,63
42388269,8,64
42824063,8,65
43257064,8,66
43668236,8,67
44054615,8,68
44413591,8,69
44745516,8,70
45036034,8,71
45276790,8,72
1385038,9,1
1424011,9,2
1465071,9,3
1508561,9,4
1554929,9,5
1604375,9,6
1657523,9,7
1714536,9,8
1774821,9,9
1838241,9,10
1904150,9,11
1971533,9,12
2039356,9,13
2106147,9,14
2171033,9,15
2234051,9,16
2295504,9,17
2355997,9,18
2416461,9,19
2476361,9,20
2534383,9,21
2590931,9,22
2648056,9,23
2706854,9,24
2767650,9,25
2830798,9,26
2896316,9,27
2965526,9,28
3038231,9,29
3097063,9,30
3135123,9,31
3167876,9,32
3202010,9,33
3238295,9,34
3272111,9,35
3300901,9,36
3327186,9,37
3351374,9,38
3366840,9,39
3448188,9,40
3556544,9,41
3617638,9,42
3574558,9,43
3457344,9,44
3373715,9,45
3322788,9,46
3298903,9,47
3271422,9,48
3240550,9,49
3206033,9,50
3168525,9,51
3133138,9,52
3105040,9,53
3084107,9,54
3065748,9,55
3047254,9,56
3026490,9,57
3004398,9,58
2983425,9,59
2964300,9,60
2946296,9,61
2928984,9,62
2914428,9,63
2901386,9,64
2889937,9,65
2878598,9,66
2865841,9,67
2851929,9,68
2836563,9,69
2820604,9,70
2805610,9,71
2790971,9,72
8177169,10,1
8419836,10,2
8632790,10,3
8819163,10,4
9003364,10,5
9209844,10,6
9429808,10,7
9644190,10,8
9853146,10,9
10065683,10,10
10286648,10,11
10505940,10,12
10711943,10,13
10917377,10,14
11131608,10,15
11359442,10,16
11592675,10,17
11809114,10,18
12027268,10,19
12268351,10,20
12595038,10,21
12993837,10,22
13300319,10,23
13513318,10,24
13713392,10,25
13886865,10,26
14038078,10,27
14193365,10,28
14355814,10,29
14520529,10,30
14706329,10,31
14930055,10,32
15168446,10,33
15383079,10,34
15579478,10,35
15785685,10,36
16012299,10,37
16259251,10,38
16525901,10,39
16796586,10,40
17048002,10,41
17271093,10,42
17462500,10,43
17631513,10,44
17805505,10,45
18003002,10,46
18211849,10,47
18410255,10,48
18601666,10,49
18800892,10,50
19017968,10,51
19248146,10,52
19475842,10,53
19699004,10,54
19925061,10,55
20171731,10,56
20467031,10,57
20830831,10,58
21247875,10,59
21660899,10,60
22019166,10,61
22357033,10,62
22729273,10,63
23111789,10,64
23469578,10,65
23820241,10,66
24195705,10,67
24590336,10,68
24979227,10,69
25357168,10,70
25670053,10,71
25921094,10,72
6936443,11,1
6930432,11,2
6927017,11,3
6931796,11,4
6939644,11,5
6946266,11,6
6951744,11,7
6965322,11,8
6986795,11,9
7013602,11,10
7046554,11,11
7085440,11,12
7128972,11,13
7174878,11,14
7222897,11,15
7269892,11,16
7320920,11,17
7375632,11,18
7413813,11,19
7439324,11,20
7465310,11,21
7498548,11,22
7542083,11,23
7584024,11,24
7597028,11,25
7576929,11,26
7563509,11,27
7566357,11,28
7560248,11,29
7547482,11,30
7547564,11,31
7566318,11,32
7571291,11,33
7559110,11,34
7558564,11,35
7562114,11,36
7567247,11,37
7572379,11,38
7583766,11,39
7619393,11,40
7678732,11,41
7755640,11,42
7840816,11,43
7905280,11,44
7935366,11,45
7947293,11,46
7958043,11,47
7967086,11,48
7975856,11,49
7991382,11,50
8010425,11,51
8039633,11,52
8078994,11,53
8120105,11,54
8171215,11,55
8227034,11,56
8267771,11,57
8294720,11,58
8321134,11,59
8342939,11,60
8362829,11,61
8391201,11,62
8429641,11,63
8479542,11,64
8546066,11,65
8642422,11,66
8736491,11,67
8797497,11,68
8840518,11,69
8879939,11,70
8907780,11,71
8922086,11,72
3158966,12,1
3225286,12,2
3296855,12,3
3374179,12,4
3458190,12,5
3550019,12,6
3649876,12,7
3758024,12,8
3874680,12,9
3999401,12,10
4131486,12,11
4269888,12,12
4412326,12,13
4556656,12,14
4699755,12,15
4837814,12,16
4969086,12,17
5091825,12,18
5207417,12,19
5318382,12,20
5425315,12,21
5529214,12,22
5630355,12,23
5729066,12,24
5826988,12,25
5925014,12,26
6021460,12,27
6115755,12,28
6208637,12,29
6297217,12,30
6383063,12,31
6472533,12,32
6567528,12,33
6669009,12,34
6777233,12,35
6891144,12,36
7009132,12,37
7132688,12,38
7261150,12,39
7348876,12,40
7427840,12,41
7538266,12,42
7643343,12,43
7740112,12,44
7821889,12,45
7889335,12,46
7949107,12,47
8000068,12,48
8041100,12,49
8101447,12,50
8190341,12,51
8282030,12,52
8372128,12,53
8462335,12,54
8556168,12,55
8656243,12,56
8763353,12,57
8878408,12,58
8999697,12,59
9119630,12,60
9237203,12,61
9359018,12,62
9485577,12,63
9614478,12,64
9741879,12,65
9863485,12,66
9976254,12,67
10071569,12,68
10152524,12,69
10232761,12,70
10284952,12,71
10312992,12,72
81651,13,1
82915,13,2
84605,13,3
86752,13,4
89364,13,5
92458,13,6
96021,13,7
100016,13,8
104423,13,9
109247,13,10
114512,13,11
120227,13,12
126320,13,13
132655,13,14
138798,13,15
144862,13,16
151343,13,17
158210,13,18
165469,13,19
172761,13,20
179149,13,21
184447,13,22
189194,13,23
193577,13,24
197771,13,25
201900,13,26
206106,13,27
210540,13,28
215032,13,29
219437,13,30
223761,13,31
227971,13,32
232184,13,33
236595,13,34
241176,13,35
245945,13,36
250815,13,37
255626,13,38
260458,13,39
265505,13,40
270690,13,41
276072,13,42
281982,13,43
288172,13,44
294006,13,45
299567,13,46
304944,13,47
310183,13,48
315410,13,49
320282,13,50
325033,13,51
329639,13,52
334015,13,53
338505,13,54
343097,13,55
347815,13,56
352672,13,57
357678,13,58
362807,13,59
368064,13,60
373277,13,61
377956,13,62
382073,13,63
385660,13,64
389137,13,65
392707,13,66
395986,13,67
399027,13,68
401911,13,69
404563,13,70
406478,13,71
407920,13,72
117160,14,1
120371,14,2
123695,14,3
127198,14,4
130908,14,5
134883,14,6
139184,14,7
143914,14,8
149092,14,9
154698,14,10
160702,14,11
166981,14,12
173370,14,13
179903,14,14
186604,14,15
193024,14,16
199029,14,17
204934,14,18
210815,14,19
216707,14,20
222567,14,21
231001,14,22
243159,14,23
256644,14,24
270637,14,25
285125,14,26
300046,14,27
315350,14,28
330930,14,29
346705,14,30
362600,14,31
377435,14,32
391031,14,33
404779,14,34
419228,14,35
434387,14,36
450202,14,37
466573,14,38
483343,14,39
500360,14,40
517429,14,41
535419,14,42
554480,14,43
573762,14,44
593259,14,45
612941,14,46
632763,14,47
652651,14,48
672484,14,49
692138,14,50
711446,14,51
730263,14,52
748332,14,53
778260,14,54
833454,14,55
901928,14,56
970986,14,57
1040545,14,58
1110352,14,59
1179460,14,60
1213655,14,61
1212086,14,62
1224948,14,63
1261683,14,64
1311142,14,65
1362157,14,66
1409668,14,67
1456844,14,68
1487346,14,69
1494195,14,70
1477478,14,71
1463266,14,72
39728541,15,1
40548594,15,2
41426888,15,3
42329283,15,4
43282034,15,5
44315551,15,6
45407671,15,7
46560518,15,8
47742791,15,9
49004963,15,10
50396429,15,11
51882775,15,12
53461661,15,13
55094118,15,14
56774479,15,15
58500157,15,16
60265265,15,17
62104487,15,18
63995658,15,19
65866913,15,20
67541865,15,21
68376207,15,22
69346709,15,23
71144816,15,24
72947808,15,25
74700348,15,26
76380083,15,27
78137788,15,28
80007550,15,29
81908157,15,30
83929769,15,31
86154836,15,32
88555342,15,33
91045482,15,34
93534247,15,35
95959101,15,36
98271749,15,37
100490256,15,38
102688839,15,39
104893677,15,40
107147657,15,41
109242833,15,42
111272108,15,43
113418760,15,44
115614902,15,45
117793337,15,46
119876867,15,47
122039232,15,48
124350470,15,49
126754828,15,50
129193332,15,51
131670486,15,52
134139826,15,53
136503210,15,54
138789729,15,55
140912584,15,56
142628834,15,57
144135937,15,58
145421321,15,59
146706812,15,60
148391144,15,61
150211010,15,62
152090658,15,63
154030139,15,64
155961306,15,65
157829995,15,66
159784565,15,67
161793962,15,68
163683950,15,69
165516226,15,70
167420949,15,71
169356250,15,72
210556,16,1
215438,16,2
219481,16,3
222736,16,4
225315,16,5
227330,16,6
228628,16,7
229474,16,8
230355,16,9
231418,16,10
232560,16,11
233702,16,12
234839,16,13
235884,16,14
236840,16,15
237698,16,16
238497,16,17
239253,16,18
239921,16,19
240598,16,20
241402,16,21
242357,16,22
243468,16,23
244650,16,24
245861,16,25
247096,16,26
248363,16,27
249669,16,28
251019,16,29
252340,16,30
253582,16,31
254695,16,32
255654,16,33
256516,16,34
257291,16,35
257917,16,36
258377,16,37
258668,16,38
258771,16,39
258767,16,40
258871,16,41
259414,16,42
260226,16,43
261001,16,44
261720,16,45
262309,16,46
262808,16,47
263234,16,48
263647,16,49
264181,16,50
264663,16,51
265384,16,52
266467,16,53
267509,16,54
268514,16,55
269489,16,56
270436,16,57
271460,16,58
272647,16,59
273801,16,60
274717,16,61
275501,16,62
276207,16,63
276873,16,64
277501,16,65
278095,16,66
278660,16,67
279199,16,68
279702,16,69
280193,16,70
280704,16,71
281204,16,72
7906861,17,1
7879090,17,2
7875526,17,3
7893242,17,4
7927676,17,5
7976362,17,6
8037361,17,7
8109537,17,8
8194568,17,9
8288642,17,10
8389186,17,11
8495750,17,12
8599863,17,13
8694987,17,14
8779748,17,15
8854532,17,16
8921804,17,17
8985775,17,18
9047806,17,19
9108449,17,20
9170790,17,21
9236772,17,22
9303947,17,23
9369577,17,24
9435594,17,25
9500735,17,26
9564385,17,27
9628882,17,28
9693322,17,29
9756258,17,30
9817256,17,31
9877123,17,32
9938940,17,33
10004049,17,34
10069354,17,35
10133217,17,36
10201675,17,37
10270610,17,38
10333484,17,39
10387611,17,40
10428527,17,41
10457619,17,42
10475912,17,43
10480485,17,44
10475397,17,45
10461694,17,46
10436455,17,47
10400926,17,48
10357472,17,49
10308281,17,50
10256489,17,51
10201212,17,52
10135391,17,53
10065881,17,54
9999713,17,55
9935166,17,56
9874700,17,57
9825990,17,58
9787829,17,59
9757710,17,60
9731426,17,61
9706983,17,62
9693754,17,63
9691143,17,64
9693741,17,65
9700609,17,66
9708111,17,67
9707874,17,68
9695573,17,69
9673971,17,70
9633745,17,71
9578172,17,72
8617340,18,1
8655405,18,2
8695589,18,3
8740418,18,4
8787230,18,5
8834527,18,6
8881499,18,7
8931968,18,8
8987667,18,9
9049394,18,10
9108729,18,11
9168479,18,12
9230337,18,13
9288223,18,14
9350473,18,15
9412091,18,16
9466114,18,17
9515229,18,18
9556258,18,19
9592105,18,20
9629376,18,21
9666396,18,22
9700295,18,23
9727987,18,24
9749063,18,25
9763432,18,26
9773540,18,27
9786372,18,28
9800204,18,29
9814133,18,30
9828989,18,31
9843594,18,32
9857337,18,33
9866528,18,34
9873600,18,35
9880540,18,36
9887822,18,37
9900226,18,38
9917989,18,39
9937168,18,40
9959565,18,41
9987072,18,42
10016455,18,43
10043738,18,44
10069182,18,45
10095204,18,46
10123230,18,47
10154876,18,48
10188541,18,49
10224223,18,50
10264351,18,51
10309249,18,52
10355569,18,53
10402550,18,54
10456164,18,55
10516979,18,56
10582970,18,57
10653698,18,58
10726720,18,59
10801357,18,60
10877948,18,61
10955742,18,62
11031140,18,63
11103260,18,64
11176727,18,65
11248306,18,66
11316837,18,67
11384491,18,68
11448598,18,69
11510569,18,70
11561716,18,71
11611416,18,72
69134,19,1
71238,19,2
73480,19,3
75659,19,4
77822,19,5
80005,19,6
82214,19,7
84469,19,8
86758,19,9
89078,19,10
91420,19,11
93774,19,12
96200,19,13
98877,19,14
101790,19,15
104853,19,16
108075,19,17
111423,19,18
114843,19,19
118164,19,20
120921,19,21
123105,19,22
125075,19,23
126889,19,24
128634,19,25
130818,19,26
133487,19,27
136200,19,28
138949,19,29
141843,19,30
145147,19,31
148782,19,32
152420,19,33
156070,19,34
159739,19,35
163453,19,36
167212,19,37
170995,19,38
174831,19,39
178711,19,40
182603,19,41
186478,19,42
190312,19,43
194192,19,44
198430,19,45
203572,19,46
209857,19,47
217127,19,48
224917,19,49
232750,19,50
240420,19,51
248109,19,52
256000,19,53
264006,19,54
272141,19,55
280386,19,56
288745,19,57
297182,19,58
305687,19,59
314178,19,60
322115,19,61
329546,19,62
337067,19,63
344695,19,64
352343,19,65
359884,19,66
367327,19,67
374702,19,68
382076,19,69
389103,19,70
394931,19,71
400037,19,72
2264457,20,1
2280682,20,2
2297837,20,3
2316685,20,4
2337371,20,5
2360087,20,6
2385284,20,7
2413058,20,8
2443408,20,9
2476500,20,10
2512290,20,11
2551223,20,12
2593309,20,13
2638089,20,14
2685626,20,15
2735843,20,16
2788645,20,17
2843744,20,18
2901225,20,19
2961174,20,20
3023443,20,21
3088385,20,22
3156412,20,23
3227385,20,24
3301277,20,25
3378701,20,26
3460331,20,27
3546458,20,28
3636937,20,29
3732395,20,30
3833947,20,31
3941578,20,32
4054390,20,33
4171533,20,34
4293077,20,35
4419558,20,36
4551384,20,37
4688794,20,38
4831628,20,39
4979683,20,40
5133429,20,41
5293055,20,42
5457781,20,43
5706188,20,44
5923401,20,45
6046512,20,46
6203860,20,47
6387026,20,48
6584179,20,49
6788596,20,50
6998022,20,51
7212043,20,52
7431787,20,53
7659211,20,54
7894558,20,55
8149420,20,56
8402635,20,57
8647761,20,58
8906472,20,59
9172514,20,60
9445716,20,61
9726385,20,62
10014087,20,63
10308730,20,64
10614845,20,65
10932791,20,66
11260091,20,67
11596786,20,68
11940688,20,69
12290443,20,70
12643121,20,71
12996901,20,72
37168,21,1
37567,21,2
37934,21,3
38317,21,4
38731,21,5
39158,21,6
39656,21,7
40220,21,8
40821,21,9
41426,21,10
42048,21,11
42909,21,12
43946,21,13
44978,21,14
46021,21,15
47095,21,16
48154,21,17
49162,21,18
50168,21,19
51158,21,20
52037,21,21
52560,21,22
52766,21,23
52946,21,24
53122,21,25
53276,21,26
53393,21,27
53457,21,28
53485,21,29
53478,21,30
53583,21,31
53930,21,32
54362,21,33
54783,21,34
55217,21,35
55632,21,36
56014,21,37
56388,21,38
56758,21,39
57133,21,40
57490,21,41
57897,21,42
58344,21,43
58763,21,44
59138,21,45
59486,21,46
59857,21,47
60248,21,48
60624,21,49
61004,21,50
61390,21,51
61785,21,52
62156,21,53
62490,21,54
62759,21,55
62980,21,56
63096,21,57
63181,21,58
63277,21,59
63375,21,60
63466,21,61
63554,21,62
63581,21,63
63527,21,64
63375,21,65
63165,21,66
63090,21,67
63295,21,68
63591,21,69
63833,21,70
64051,21,71
64213,21,72
176380,22,1
179844,22,2
183558,22,3
187490,22,4
191656,22,5
196028,22,6
200618,22,7
205440,22,8
210480,22,9
215755,22,10
221277,22,11
227083,22,12
233434,22,13
240282,22,14
247452,22,15
255024,22,16
262986,22,17
271345,22,18
280111,22,19
289310,22,20
298907,22,21
308850,22,22
319142,22,23
329807,22,24
340846,22,25
352280,22,26
364131,22,27
376398,22,28
389082,22,29
402067,22,30
415266,22,31
428649,22,32
442217,22,33
456042,22,34
470179,22,35
484531,22,36
499158,22,37
514033,22,38
529057,22,39
544217,22,40
558449,22,41
567719,22,42
545956,22,43
520840,22,44
521268,22,45
527535,22,46
537500,22,47
546873,22,48
557153,22,49
571002,22,50
587210,22,51
603243,22,52
619055,22,53
634635,22,54
649995,22,55
663332,22,56
673273,22,57
681624,22,58
689741,22,59
697682,22,60
705523,22,61
713338,22,62
721154,22,63
728898,22,64
736362,22,65
743284,22,66
749764,22,67
756130,22,68
762104,22,69
767467,22,70
772512,22,71
777500,22,72
3089847,23,1
3136898,23,2
3186940,23,3
3240447,23,4
3297552,23,5
3357924,23,6
3421571,23,7
3488300,23,8
3558669,23,9
3632170,23,10
3707520,23,11
3784750,23,12
3864143,23,13
3945728,23,14
4029474,23,15
4115514,23,16
4204072,23,17
4295273,23,18
4389247,23,19
4486107,23,20
4585696,23,21
4688273,23,22
4793809,23,23
4902250,23,24
5013765,23,25
5127783,23,26
5244361,23,27
5363918,23,28
5486139,23,29
5610389,23,30
5736092,23,31
5862996,23,32
5991117,23,33
6120628,23,34
6251924,23,35
6385634,23,36
6521990,23,37
6661432,23,38
6804076,23,39
6949147,23,40
7096195,23,41
7244896,23,42
7394417,23,43
7544494,23,44
7693728,23,45
7841471,23,46
7989373,23,47
8137627,23,48
8286930,23,49
8439057,23,50
8592656,23,51
8746087,23,52
8900591,23,53
9057386,23,54
9216282,23,55
9377395,23,56
9542663,23,57
9711155,23,58
9880593,23,59
10051322,23,60
10223277,23,61
10396249,23,62
10569697,23,63
10743352,23,64
10916991,23,65
11090090,23,66
11263016,23,67
11435535,23,68
11606906,23,69
11777318,23,70
11936169,23,71
12079474,23,72
2692914,24,1
2738125,24,2
2787386,24,3
2841474,24,4
2899036,24,5
2958434,24,6
3018308,24,7
3078144,24,8
3138475,24,9
3200054,24,10
3262540,24,11
3325338,24,12
3387521,24,13
3448535,24,14
3507961,24,15
3565526,24,16
3620850,24,17
3673376,24,18
3723069,24,19
3770379,24,20
3815565,24,21
3859250,24,22
3901896,24,23
3943151,24,24
3983066,24,25
4022094,24,26
4060043,24,27
4096524,24,28
4131522,24,29
4165508,24,30
4199816,24,31
4235971,24,32
4274014,24,33
4312524,24,34
4349602,24,35
4383311,24,36
4413378,24,37
4440298,24,38
4463329,24,39
4481226,24,40
4494314,24,41
4502389,24,42
4275737,24,43
3942985,24,44
3762334,24,45
3750528,24,46
3907749,24,47
4047756,24,48
4115062,24,49
4153006,24,50
4179355,24,51
4194941,24,52
4198410,24,53
4183758,24,54
4142858,24,55
4094297,24,56
4058086,24,57
4007877,24,58
3943390,24,59
3877755,24,60
3811093,24,61
3743143,24,62
3674376,24,63
3617564,24,64
3571070,24,65
3524328,24,66
3480985,24,67
3440025,24,68
3400132,24,69
3360718,24,70
3318410,24,71
3270948,24,72
413489,25,1
422896,25,2
432601,25,3
442494,25,4
452270,25,5
461892,25,6
471467,25,7
481230,25,8
491312,25,9
501837,25,10
512874,25,11
524413,25,12
536436,25,13
549046,25,14
562288,25,15
570984,25,16
574860,25,17
578731,25,18
582661,25,19
586748,25,20
592254,25,21
604146,25,22
626618,25,23
657255,25,24
691577,25,25
727933,25,26
766429,25,27
806972,25,28
849404,25,29
893509,25,30
938582,25,31
982753,25,32
1023019,25,33
1060729,25,34
1099177,25,35
1138713,25,36
1179266,25,37
1220365,25,38
1261276,25,39
1301681,25,40
1341480,25,41
1380593,25,42
1420696,25,43
1462267,25,44
1503551,25,45
1543641,25,46
1582175,25,47
1619358,25,48
1655707,25,49
1691561,25,50
1726992,25,51
1761940,25,52
1795137,25,53
1826866,25,54
1859087,25,55
1892819,25,56
1928714,25,57
1966980,25,58
2007322,25,59
2048997,25,60
2091666,25,61
2134043,25,62
2175429,25,63
2217285,25,64
2260383,25,65
2305177,25,66
2352419,25,67
2401848,25,68
2451411,25,69
2499705,25,70
2546404,25,71
2588424,25,72
53955360,26,1
55591059,26,2
57283339,26,3
59025679,26,4
60827598,26,5
62701036,26,6
64644888,26,7
66660891,26,8
68735929,26,9
70880826,26,10
73092518,26,11
75330012,26,12
77599227,26,13
79915558,26,14
82262802,26,15
84623751,26,16
86979284,26,17
89323290,26,18
91659249,26,19
94000387,26,20
96369884,26,21
98766284,26,22
101194394,26,23
103666909,26,24
106167374,26,25
108700517,26,26
111286501,26,27
113939889,26,28
116664382,26,29
119447302,26,30
122288383,26,31
125168066,26,32
128065099,26,33
